対象年月,種別,区名,増減種別,異動内容,性別,値
201306,外国人,須磨区,人口増減,増減　③（①＋②）,合計,-13
201306,外国人,垂水区,人口増減,増減　③（①＋②）,合計,-18
201306,外国人,西区,人口増減,増減　③（①＋②）,合計,-5
201306,外国人,全市,人口増減,増減　③（①＋②）,男,-55
201306,外国人,東灘区,人口増減,増減　③（①＋②）,男,-19
201306,外国人,灘区,人口増減,増減　③（①＋②）,男,20
201306,外国人,中央区,人口増減,増減　③（①＋②）,男,-15
201306,外国人,兵庫区,人口増減,増減　③（①＋②）,男,-10
201306,外国人,北区,人口増減,増減　③（①＋②）,男,-10
201306,外国人,長田区,人口増減,増減　③（①＋②）,男,-5
201306,外国人,須磨区,人口増減,増減　③（①＋②）,男,1
201306,外国人,垂水区,人口増減,増減　③（①＋②）,男,-13
201306,外国人,西区,人口増減,増減　③（①＋②）,男,-4
201306,外国人,全市,人口増減,増減　③（①＋②）,女,-52
201306,外国人,東灘区,人口増減,増減　③（①＋②）,女,-3
201306,外国人,灘区,人口増減,増減　③（①＋②）,女,-19
201306,外国人,中央区,人口増減,増減　③（①＋②）,女,-15
201306,外国人,兵庫区,人口増減,増減　③（①＋②）,女,-7
201306,外国人,北区,人口増減,増減　③（①＋②）,女,2
201306,外国人,長田区,人口増減,増減　③（①＋②）,女,10
201306,外国人,須磨区,人口増減,増減　③（①＋②）,女,-14
201306,外国人,垂水区,人口増減,増減　③（①＋②）,女,-5
201306,外国人,西区,人口増減,増減　③（①＋②）,女,-1
201307,日本人,全市,社会増減,転入,合計,5325
201307,日本人,東灘区,社会増減,転入,合計,839
201307,日本人,灘区,社会増減,転入,合計,502
201307,日本人,中央区,社会増減,転入,合計,807
201307,日本人,兵庫区,社会増減,転入,合計,491
201307,日本人,北区,社会増減,転入,合計,556
201307,日本人,長田区,社会増減,転入,合計,350
201307,日本人,須磨区,社会増減,転入,合計,494
201307,日本人,垂水区,社会増減,転入,合計,611
201307,日本人,西区,社会増減,転入,合計,675
201307,日本人,全市,社会増減,転入,男,2680
201307,日本人,東灘区,社会増減,転入,男,424
201307,日本人,灘区,社会増減,転入,男,253
201307,日本人,中央区,社会増減,転入,男,421
201307,日本人,兵庫区,社会増減,転入,男,264
201307,日本人,北区,社会増減,転入,男,273
201307,日本人,長田区,社会増減,転入,男,179
201307,日本人,須磨区,社会増減,転入,男,233
201307,日本人,垂水区,社会増減,転入,男,300
201307,日本人,西区,社会増減,転入,男,333
201307,日本人,全市,社会増減,転入,女,2645
201307,日本人,東灘区,社会増減,転入,女,415
201307,日本人,灘区,社会増減,転入,女,249
201307,日本人,中央区,社会増減,転入,女,386
201307,日本人,兵庫区,社会増減,転入,女,227
201307,日本人,北区,社会増減,転入,女,283
201307,日本人,長田区,社会増減,転入,女,171
201307,日本人,須磨区,社会増減,転入,女,261
201307,日本人,垂水区,社会増減,転入,女,311
201307,日本人,西区,社会増減,転入,女,342
201307,日本人,全市,社会増減,転出,合計,5286
201307,日本人,東灘区,社会増減,転出,合計,803
201307,日本人,灘区,社会増減,転出,合計,489
201307,日本人,中央区,社会増減,転出,合計,712
201307,日本人,兵庫区,社会増減,転出,合計,454
201307,日本人,北区,社会増減,転出,合計,552
201307,日本人,長田区,社会増減,転出,合計,345
201307,日本人,須磨区,社会増減,転出,合計,510
201307,日本人,垂水区,社会増減,転出,合計,672
201307,日本人,西区,社会増減,転出,合計,749
201307,日本人,全市,社会増減,転出,男,2695
201307,日本人,東灘区,社会増減,転出,男,415
201307,日本人,灘区,社会増減,転出,男,232
201307,日本人,中央区,社会増減,転出,男,376
201307,日本人,兵庫区,社会増減,転出,男,248
201307,日本人,北区,社会増減,転出,男,271
201307,日本人,長田区,社会増減,転出,男,172
201307,日本人,須磨区,社会増減,転出,男,247
201307,日本人,垂水区,社会増減,転出,男,336
201307,日本人,西区,社会増減,転出,男,398
201307,日本人,全市,社会増減,転出,女,2591
201307,日本人,東灘区,社会増減,転出,女,388
201307,日本人,灘区,社会増減,転出,女,257
201307,日本人,中央区,社会増減,転出,女,336
201307,日本人,兵庫区,社会増減,転出,女,206
201307,日本人,北区,社会増減,転出,女,281
201307,日本人,長田区,社会増減,転出,女,173
201307,日本人,須磨区,社会増減,転出,女,263
201307,日本人,垂水区,社会増減,転出,女,336
201307,日本人,西区,社会増減,転出,女,351
201307,日本人,全市,社会増減,その他の増,合計,46
201307,日本人,東灘区,社会増減,その他の増,合計,8
201307,日本人,灘区,社会増減,その他の増,合計,1
201307,日本人,中央区,社会増減,その他の増,合計,7
201307,日本人,兵庫区,社会増減,その他の増,合計,7
201307,日本人,北区,社会増減,その他の増,合計,3
201307,日本人,長田区,社会増減,その他の増,合計,4
201307,日本人,須磨区,社会増減,その他の増,合計,1
201307,日本人,垂水区,社会増減,その他の増,合計,8
201307,日本人,西区,社会増減,その他の増,合計,7
201307,日本人,全市,社会増減,その他の増,男,29
201307,日本人,東灘区,社会増減,その他の増,男,5
201307,日本人,灘区,社会増減,その他の増,男,1
201307,日本人,中央区,社会増減,その他の増,男,3
201307,日本人,兵庫区,社会増減,その他の増,男,6
201307,日本人,北区,社会増減,その他の増,男,3
201307,日本人,長田区,社会増減,その他の増,男,3
201307,日本人,須磨区,社会増減,その他の増,男,0
201307,日本人,垂水区,社会増減,その他の増,男,3
201307,日本人,西区,社会増減,その他の増,男,5
201307,日本人,全市,社会増減,その他の増,女,17
201307,日本人,東灘区,社会増減,その他の増,女,3
201307,日本人,灘区,社会増減,その他の増,女,0
201307,日本人,中央区,社会増減,その他の増,女,4
201307,日本人,兵庫区,社会増減,その他の増,女,1
201307,日本人,北区,社会増減,その他の増,女,0
201307,日本人,長田区,社会増減,その他の増,女,1
201307,日本人,須磨区,社会増減,その他の増,女,1
201307,日本人,垂水区,社会増減,その他の増,女,5
201307,日本人,西区,社会増減,その他の増,女,2
201307,日本人,全市,社会増減,その他の減,合計,20
201307,日本人,東灘区,社会増減,その他の減,合計,5
201307,日本人,灘区,社会増減,その他の減,合計,5
201307,日本人,中央区,社会増減,その他の減,合計,4
201307,日本人,兵庫区,社会増減,その他の減,合計,2
201307,日本人,北区,社会増減,その他の減,合計,2
201307,日本人,長田区,社会増減,その他の減,合計,1
201307,日本人,須磨区,社会増減,その他の減,合計,0
201307,日本人,垂水区,社会増減,その他の減,合計,0
201307,日本人,西区,社会増減,その他の減,合計,1
201307,日本人,全市,社会増減,その他の減,男,14
201307,日本人,東灘区,社会増減,その他の減,男,3
201307,日本人,灘区,社会増減,その他の減,男,3
201307,日本人,中央区,社会増減,その他の減,男,3
201307,日本人,兵庫区,社会増減,その他の減,男,2
201307,日本人,北区,社会増減,その他の減,男,2
201307,日本人,長田区,社会増減,その他の減,男,1
201307,日本人,須磨区,社会増減,その他の減,男,0
201307,日本人,垂水区,社会増減,その他の減,男,0
201307,日本人,西区,社会増減,その他の減,男,0
201307,日本人,全市,社会増減,その他の減,女,6
201307,日本人,東灘区,社会増減,その他の減,女,2
201307,日本人,灘区,社会増減,その他の減,女,2
201307,日本人,中央区,社会増減,その他の減,女,1
201307,日本人,兵庫区,社会増減,その他の減,女,0
201307,日本人,北区,社会増減,その他の減,女,0
201307,日本人,長田区,社会増減,その他の減,女,0
201307,日本人,須磨区,社会増減,その他の減,女,0
201307,日本人,垂水区,社会増減,その他の減,女,0
201307,日本人,西区,社会増減,その他の減,女,1
201307,日本人,全市,社会増減,増減　①,合計,65
201307,日本人,東灘区,社会増減,増減　①,合計,39
201307,日本人,灘区,社会増減,増減　①,合計,9
201307,日本人,中央区,社会増減,増減　①,合計,98
201307,日本人,兵庫区,社会増減,増減　①,合計,42
201307,日本人,北区,社会増減,増減　①,合計,5
201307,日本人,長田区,社会増減,増減　①,合計,8
201307,日本人,須磨区,社会増減,増減　①,合計,-15
201307,日本人,垂水区,社会増減,増減　①,合計,-53
201307,日本人,西区,社会増減,増減　①,合計,-68
201307,日本人,全市,社会増減,増減　①,男,0
201307,日本人,東灘区,社会増減,増減　①,男,11
201307,日本人,灘区,社会増減,増減　①,男,19
201307,日本人,中央区,社会増減,増減　①,男,45
201307,日本人,兵庫区,社会増減,増減　①,男,20
201307,日本人,北区,社会増減,増減　①,男,3
201307,日本人,長田区,社会増減,増減　①,男,9
201307,日本人,須磨区,社会増減,増減　①,男,-14
201307,日本人,垂水区,社会増減,増減　①,男,-33
201307,日本人,西区,社会増減,増減　①,男,-60
201307,日本人,全市,社会増減,増減　①,女,65
201307,日本人,東灘区,社会増減,増減　①,女,28
201307,日本人,灘区,社会増減,増減　①,女,-10
201307,日本人,中央区,社会増減,増減　①,女,53
201307,日本人,兵庫区,社会増減,増減　①,女,22
201307,日本人,北区,社会増減,増減　①,女,2
201307,日本人,長田区,社会増減,増減　①,女,-1
201307,日本人,須磨区,社会増減,増減　①,女,-1
201307,日本人,垂水区,社会増減,増減　①,女,-20
201307,日本人,西区,社会増減,増減　①,女,-8
201307,日本人,全市,自然増減,出生,合計,976
201307,日本人,東灘区,自然増減,出生,合計,166
201307,日本人,灘区,自然増減,出生,合計,101
201307,日本人,中央区,自然増減,出生,合計,69
201307,日本人,兵庫区,自然増減,出生,合計,59
201307,日本人,北区,自然増減,出生,合計,103
201307,日本人,長田区,自然増減,出生,合計,41
201307,日本人,須磨区,自然増減,出生,合計,123
201307,日本人,垂水区,自然増減,出生,合計,164
201307,日本人,西区,自然増減,出生,合計,150
201307,日本人,全市,自然増減,出生,男,506
201307,日本人,東灘区,自然増減,出生,男,90
201307,日本人,灘区,自然増減,出生,男,45
201307,日本人,中央区,自然増減,出生,男,38
201307,日本人,兵庫区,自然増減,出生,男,19
201307,日本人,北区,自然増減,出生,男,58
201307,日本人,長田区,自然増減,出生,男,18
201307,日本人,須磨区,自然増減,出生,男,61
201307,日本人,垂水区,自然増減,出生,男,93
201307,日本人,西区,自然増減,出生,男,84
201307,日本人,全市,自然増減,出生,女,470
201307,日本人,東灘区,自然増減,出生,女,76
201307,日本人,灘区,自然増減,出生,女,56
201307,日本人,中央区,自然増減,出生,女,31
201307,日本人,兵庫区,自然増減,出生,女,40
201307,日本人,北区,自然増減,出生,女,45
201307,日本人,長田区,自然増減,出生,女,23
201307,日本人,須磨区,自然増減,出生,女,62
201307,日本人,垂水区,自然増減,出生,女,71
201307,日本人,西区,自然増減,出生,女,66
201307,日本人,全市,自然増減,死亡,合計,1166
201307,日本人,東灘区,自然増減,死亡,合計,142
201307,日本人,灘区,自然増減,死亡,合計,103
201307,日本人,中央区,自然増減,死亡,合計,102
201307,日本人,兵庫区,自然増減,死亡,合計,108
201307,日本人,北区,自然増減,死亡,合計,150
201307,日本人,長田区,自然増減,死亡,合計,98
201307,日本人,須磨区,自然増減,死亡,合計,129
201307,日本人,垂水区,自然増減,死亡,合計,182
201307,日本人,西区,自然増減,死亡,合計,152
201307,日本人,全市,自然増減,死亡,男,575
201307,日本人,東灘区,自然増減,死亡,男,68
201307,日本人,灘区,自然増減,死亡,男,43
201307,日本人,中央区,自然増減,死亡,男,58
201307,日本人,兵庫区,自然増減,死亡,男,55
201307,日本人,北区,自然増減,死亡,男,91
201307,日本人,長田区,自然増減,死亡,男,49
201307,日本人,須磨区,自然増減,死亡,男,45
201307,日本人,垂水区,自然増減,死亡,男,97
201307,日本人,西区,自然増減,死亡,男,69
201307,日本人,全市,自然増減,死亡,女,591
201307,日本人,東灘区,自然増減,死亡,女,74
201307,日本人,灘区,自然増減,死亡,女,60
201307,日本人,中央区,自然増減,死亡,女,44
201307,日本人,兵庫区,自然増減,死亡,女,53
201307,日本人,北区,自然増減,死亡,女,59
201307,日本人,長田区,自然増減,死亡,女,49
201307,日本人,須磨区,自然増減,死亡,女,84
201307,日本人,垂水区,自然増減,死亡,女,85
201307,日本人,西区,自然増減,死亡,女,83
201307,日本人,全市,自然増減,増減　②,合計,-190
201307,日本人,東灘区,自然増減,増減　②,合計,24
201307,日本人,灘区,自然増減,増減　②,合計,-2
201307,日本人,中央区,自然増減,増減　②,合計,-33
201307,日本人,兵庫区,自然増減,増減　②,合計,-49
201307,日本人,北区,自然増減,増減　②,合計,-47
201307,日本人,長田区,自然増減,増減　②,合計,-57
201307,日本人,須磨区,自然増減,増減　②,合計,-6
201307,日本人,垂水区,自然増減,増減　②,合計,-18
201307,日本人,西区,自然増減,増減　②,合計,-2
201307,日本人,全市,自然増減,増減　②,男,-69
201307,日本人,東灘区,自然増減,増減　②,男,22
201307,日本人,灘区,自然増減,増減　②,男,2
201307,日本人,中央区,自然増減,増減　②,男,-20
201307,日本人,兵庫区,自然増減,増減　②,男,-36
201307,日本人,北区,自然増減,増減　②,男,-33
201307,日本人,長田区,自然増減,増減　②,男,-31
201307,日本人,須磨区,自然増減,増減　②,男,16
201307,日本人,垂水区,自然増減,増減　②,男,-4
201307,日本人,西区,自然増減,増減　②,男,15
201307,日本人,全市,自然増減,増減　②,女,-121
201307,日本人,東灘区,自然増減,増減　②,女,2
201307,日本人,灘区,自然増減,増減　②,女,-4
201307,日本人,中央区,自然増減,増減　②,女,-13
201307,日本人,兵庫区,自然増減,増減　②,女,-13
201307,日本人,北区,自然増減,増減　②,女,-14
201307,日本人,長田区,自然増減,増減　②,女,-26
201307,日本人,須磨区,自然増減,増減　②,女,-22
201307,日本人,垂水区,自然増減,増減　②,女,-14
201307,日本人,西区,自然増減,増減　②,女,-17
201307,日本人,全市,人口増減,増減　③（①＋②）,合計,-125
201307,日本人,東灘区,人口増減,増減　③（①＋②）,合計,63
201307,日本人,灘区,人口増減,増減　③（①＋②）,合計,7
201307,日本人,中央区,人口増減,増減　③（①＋②）,合計,65
201307,日本人,兵庫区,人口増減,増減　③（①＋②）,合計,-7
201307,日本人,北区,人口増減,増減　③（①＋②）,合計,-42
201307,日本人,長田区,人口増減,増減　③（①＋②）,合計,-49
201307,日本人,須磨区,人口増減,増減　③（①＋②）,合計,-21
201307,日本人,垂水区,人口増減,増減　③（①＋②）,合計,-71
201307,日本人,西区,人口増減,増減　③（①＋②）,合計,-70
201307,日本人,全市,人口増減,増減　③（①＋②）,男,-69
201307,日本人,東灘区,人口増減,増減　③（①＋②）,男,33
201307,日本人,灘区,人口増減,増減　③（①＋②）,男,21
201307,日本人,中央区,人口増減,増減　③（①＋②）,男,25
201307,日本人,兵庫区,人口増減,増減　③（①＋②）,男,-16
201307,日本人,北区,人口増減,増減　③（①＋②）,男,-30
201307,日本人,長田区,人口増減,増減　③（①＋②）,男,-22
201307,日本人,須磨区,人口増減,増減　③（①＋②）,男,2
201307,日本人,垂水区,人口増減,増減　③（①＋②）,男,-37
201307,日本人,西区,人口増減,増減　③（①＋②）,男,-45
201307,日本人,全市,人口増減,増減　③（①＋②）,女,-56
201307,日本人,東灘区,人口増減,増減　③（①＋②）,女,30
201307,日本人,灘区,人口増減,増減　③（①＋②）,女,-14
201307,日本人,中央区,人口増減,増減　③（①＋②）,女,40
201307,日本人,兵庫区,人口増減,増減　③（①＋②）,女,9
201307,日本人,北区,人口増減,増減　③（①＋②）,女,-12
201307,日本人,長田区,人口増減,増減　③（①＋②）,女,-27
201307,日本人,須磨区,人口増減,増減　③（①＋②）,女,-23
201307,日本人,垂水区,人口増減,増減　③（①＋②）,女,-34
201307,日本人,西区,人口増減,増減　③（①＋②）,女,-25
201307,外国人,全市,社会増減,転入,合計,503
201307,外国人,東灘区,社会増減,転入,合計,64
201307,外国人,灘区,社会増減,転入,合計,70
201307,外国人,中央区,社会増減,転入,合計,126
201307,外国人,兵庫区,社会増減,転入,合計,88
201307,外国人,北区,社会増減,転入,合計,24
201307,外国人,長田区,社会増減,転入,合計,56
201307,外国人,須磨区,社会増減,転入,合計,24
201307,外国人,垂水区,社会増減,転入,合計,21
201307,外国人,西区,社会増減,転入,合計,30
201307,外国人,全市,社会増減,転入,男,269
201307,外国人,東灘区,社会増減,転入,男,32
201307,外国人,灘区,社会増減,転入,男,31
201307,外国人,中央区,社会増減,転入,男,68
201307,外国人,兵庫区,社会増減,転入,男,43
201307,外国人,北区,社会増減,転入,男,12
201307,外国人,長田区,社会増減,転入,男,32
201307,外国人,須磨区,社会増減,転入,男,17
201307,外国人,垂水区,社会増減,転入,男,15
201307,外国人,西区,社会増減,転入,男,19
201307,外国人,全市,社会増減,転入,女,234
201307,外国人,東灘区,社会増減,転入,女,32
201307,外国人,灘区,社会増減,転入,女,39
201307,外国人,中央区,社会増減,転入,女,58
201307,外国人,兵庫区,社会増減,転入,女,45
201307,外国人,北区,社会増減,転入,女,12
201307,外国人,長田区,社会増減,転入,女,24
201307,外国人,須磨区,社会増減,転入,女,7
201307,外国人,垂水区,社会増減,転入,女,6
201307,外国人,西区,社会増減,転入,女,11
201307,外国人,全市,社会増減,転出,合計,444
201307,外国人,東灘区,社会増減,転出,合計,102
201307,外国人,灘区,社会増減,転出,合計,45
201307,外国人,中央区,社会増減,転出,合計,121
201307,外国人,兵庫区,社会増減,転出,合計,49
201307,外国人,北区,社会増減,転出,合計,30
201307,外国人,長田区,社会増減,転出,合計,21
201307,外国人,須磨区,社会増減,転出,合計,21
201307,外国人,垂水区,社会増減,転出,合計,24
201307,外国人,西区,社会増減,転出,合計,31
201307,外国人,全市,社会増減,転出,男,226
201307,外国人,東灘区,社会増減,転出,男,49
201307,外国人,灘区,社会増減,転出,男,27
201307,外国人,中央区,社会増減,転出,男,66
201307,外国人,兵庫区,社会増減,転出,男,28
201307,外国人,北区,社会増減,転出,男,7
201307,外国人,長田区,社会増減,転出,男,13
201307,外国人,須磨区,社会増減,転出,男,15
201307,外国人,垂水区,社会増減,転出,男,14
201307,外国人,西区,社会増減,転出,男,7
201307,外国人,全市,社会増減,転出,女,218
201307,外国人,東灘区,社会増減,転出,女,53
201307,外国人,灘区,社会増減,転出,女,18
201307,外国人,中央区,社会増減,転出,女,55
201307,外国人,兵庫区,社会増減,転出,女,21
201307,外国人,北区,社会増減,転出,女,23
201307,外国人,長田区,社会増減,転出,女,8
201307,外国人,須磨区,社会増減,転出,女,6
201307,外国人,垂水区,社会増減,転出,女,10
201307,外国人,西区,社会増減,転出,女,24
201307,外国人,全市,社会増減,その他の増,合計,36
201307,外国人,東灘区,社会増減,その他の増,合計,3
201307,外国人,灘区,社会増減,その他の増,合計,6
201307,外国人,中央区,社会増減,その他の増,合計,11
201307,外国人,兵庫区,社会増減,その他の増,合計,9
201307,外国人,北区,社会増減,その他の増,合計,0
201307,外国人,長田区,社会増減,その他の増,合計,6
201307,外国人,須磨区,社会増減,その他の増,合計,1
201307,外国人,垂水区,社会増減,その他の増,合計,0
201307,外国人,西区,社会増減,その他の増,合計,0
201307,外国人,全市,社会増減,その他の増,男,17
201307,外国人,東灘区,社会増減,その他の増,男,1
201307,外国人,灘区,社会増減,その他の増,男,4
201307,外国人,中央区,社会増減,その他の増,男,3
201307,外国人,兵庫区,社会増減,その他の増,男,5
201307,外国人,北区,社会増減,その他の増,男,0
201307,外国人,長田区,社会増減,その他の増,男,3
201307,外国人,須磨区,社会増減,その他の増,男,1
201307,外国人,垂水区,社会増減,その他の増,男,0
201307,外国人,西区,社会増減,その他の増,男,0
201307,外国人,全市,社会増減,その他の増,女,19
201307,外国人,東灘区,社会増減,その他の増,女,2
201307,外国人,灘区,社会増減,その他の増,女,2
201307,外国人,中央区,社会増減,その他の増,女,8
201307,外国人,兵庫区,社会増減,その他の増,女,4
201307,外国人,北区,社会増減,その他の増,女,0
201307,外国人,長田区,社会増減,その他の増,女,3
201307,外国人,須磨区,社会増減,その他の増,女,0
201307,外国人,垂水区,社会増減,その他の増,女,0
201307,外国人,西区,社会増減,その他の増,女,0
201307,外国人,全市,社会増減,その他の減,合計,250
201307,外国人,東灘区,社会増減,その他の減,合計,61
201307,外国人,灘区,社会増減,その他の減,合計,16
201307,外国人,中央区,社会増減,その他の減,合計,74
201307,外国人,兵庫区,社会増減,その他の減,合計,30
201307,外国人,北区,社会増減,その他の減,合計,5
201307,外国人,長田区,社会増減,その他の減,合計,14
201307,外国人,須磨区,社会増減,その他の減,合計,6
201307,外国人,垂水区,社会増減,その他の減,合計,17
201307,外国人,西区,社会増減,その他の減,合計,27
201307,外国人,全市,社会増減,その他の減,男,118
201307,外国人,東灘区,社会増減,その他の減,男,19
201307,外国人,灘区,社会増減,その他の減,男,8
201307,外国人,中央区,社会増減,その他の減,男,36
201307,外国人,兵庫区,社会増減,その他の減,男,18
201307,外国人,北区,社会増減,その他の減,男,3
201307,外国人,長田区,社会増減,その他の減,男,7
201307,外国人,須磨区,社会増減,その他の減,男,3
201307,外国人,垂水区,社会増減,その他の減,男,6
201307,外国人,西区,社会増減,その他の減,男,18
201307,外国人,全市,社会増減,その他の減,女,132
201307,外国人,東灘区,社会増減,その他の減,女,42
201307,外国人,灘区,社会増減,その他の減,女,8
201307,外国人,中央区,社会増減,その他の減,女,38
201307,外国人,兵庫区,社会増減,その他の減,女,12
201307,外国人,北区,社会増減,その他の減,女,2
201307,外国人,長田区,社会増減,その他の減,女,7
201307,外国人,須磨区,社会増減,その他の減,女,3
201307,外国人,垂水区,社会増減,その他の減,女,11
201307,外国人,西区,社会増減,その他の減,女,9
201307,外国人,全市,社会増減,増減　①,合計,-155
201307,外国人,東灘区,社会増減,増減　①,合計,-96
201307,外国人,灘区,社会増減,増減　①,合計,15
201307,外国人,中央区,社会増減,増減　①,合計,-58
201307,外国人,兵庫区,社会増減,増減　①,合計,18
201307,外国人,北区,社会増減,増減　①,合計,-11
201307,外国人,長田区,社会増減,増減　①,合計,27
201307,外国人,須磨区,社会増減,増減　①,合計,-2
201307,外国人,垂水区,社会増減,増減　①,合計,-20
201307,外国人,西区,社会増減,増減　①,合計,-28
201307,外国人,全市,社会増減,増減　①,男,-58
201307,外国人,東灘区,社会増減,増減　①,男,-35
201307,外国人,灘区,社会増減,増減　①,男,0
201307,外国人,中央区,社会増減,増減　①,男,-31
201307,外国人,兵庫区,社会増減,増減　①,男,2
201307,外国人,北区,社会増減,増減　①,男,2
201307,外国人,長田区,社会増減,増減　①,男,15
201307,外国人,須磨区,社会増減,増減　①,男,0
201307,外国人,垂水区,社会増減,増減　①,男,-5
201307,外国人,西区,社会増減,増減　①,男,-6
201307,外国人,全市,社会増減,増減　①,女,-97
201307,外国人,東灘区,社会増減,増減　①,女,-61
201307,外国人,灘区,社会増減,増減　①,女,15
201307,外国人,中央区,社会増減,増減　①,女,-27
201307,外国人,兵庫区,社会増減,増減　①,女,16
201307,外国人,北区,社会増減,増減　①,女,-13
201307,外国人,長田区,社会増減,増減　①,女,12
201307,外国人,須磨区,社会増減,増減　①,女,-2
201307,外国人,垂水区,社会増減,増減　①,女,-15
201307,外国人,西区,社会増減,増減　①,女,-22
201307,外国人,全市,自然増減,出生,合計,21
201307,外国人,東灘区,自然増減,出生,合計,2
201307,外国人,灘区,自然増減,出生,合計,2
201307,外国人,中央区,自然増減,出生,合計,9
201307,外国人,兵庫区,自然増減,出生,合計,3
201307,外国人,北区,自然増減,出生,合計,1
201307,外国人,長田区,自然増減,出生,合計,1
201307,外国人,須磨区,自然増減,出生,合計,2
201307,外国人,垂水区,自然増減,出生,合計,1
201307,外国人,西区,自然増減,出生,合計,0
201307,外国人,全市,自然増減,出生,男,7
201307,外国人,東灘区,自然増減,出生,男,0
201307,外国人,灘区,自然増減,出生,男,2
201307,外国人,中央区,自然増減,出生,男,2
201307,外国人,兵庫区,自然増減,出生,男,1
201307,外国人,北区,自然増減,出生,男,0
201307,外国人,長田区,自然増減,出生,男,1
201307,外国人,須磨区,自然増減,出生,男,1
201307,外国人,垂水区,自然増減,出生,男,0
201307,外国人,西区,自然増減,出生,男,0
201307,外国人,全市,自然増減,出生,女,14
201307,外国人,東灘区,自然増減,出生,女,2
201307,外国人,灘区,自然増減,出生,女,0
201307,外国人,中央区,自然増減,出生,女,7
201307,外国人,兵庫区,自然増減,出生,女,2
201307,外国人,北区,自然増減,出生,女,1
201307,外国人,長田区,自然増減,出生,女,0
201307,外国人,須磨区,自然増減,出生,女,1
201307,外国人,垂水区,自然増減,出生,女,1
201307,外国人,西区,自然増減,出生,女,0
201307,外国人,全市,自然増減,死亡,合計,30
201307,外国人,東灘区,自然増減,死亡,合計,4
201307,外国人,灘区,自然増減,死亡,合計,3
201307,外国人,中央区,自然増減,死亡,合計,7
201307,外国人,兵庫区,自然増減,死亡,合計,2
201307,外国人,北区,自然増減,死亡,合計,1
201307,外国人,長田区,自然増減,死亡,合計,5
201307,外国人,須磨区,自然増減,死亡,合計,3
201307,外国人,垂水区,自然増減,死亡,合計,4
201307,外国人,西区,自然増減,死亡,合計,1
201307,外国人,全市,自然増減,死亡,男,18
201307,外国人,東灘区,自然増減,死亡,男,3
201307,外国人,灘区,自然増減,死亡,男,1
201307,外国人,中央区,自然増減,死亡,男,4
201307,外国人,兵庫区,自然増減,死亡,男,1
201307,外国人,北区,自然増減,死亡,男,1
201307,外国人,長田区,自然増減,死亡,男,2
201307,外国人,須磨区,自然増減,死亡,男,3
201307,外国人,垂水区,自然増減,死亡,男,3
201307,外国人,西区,自然増減,死亡,男,0
201307,外国人,全市,自然増減,死亡,女,12
201307,外国人,東灘区,自然増減,死亡,女,1
201307,外国人,灘区,自然増減,死亡,女,2
201307,外国人,中央区,自然増減,死亡,女,3
201307,外国人,兵庫区,自然増減,死亡,女,1
201307,外国人,北区,自然増減,死亡,女,0
201307,外国人,長田区,自然増減,死亡,女,3
201307,外国人,須磨区,自然増減,死亡,女,0
201307,外国人,垂水区,自然増減,死亡,女,1
201307,外国人,西区,自然増減,死亡,女,1
201307,外国人,全市,自然増減,増減　②,合計,-9
201307,外国人,東灘区,自然増減,増減　②,合計,-2
201307,外国人,灘区,自然増減,増減　②,合計,-1
201307,外国人,中央区,自然増減,増減　②,合計,2
201307,外国人,兵庫区,自然増減,増減　②,合計,1
201307,外国人,北区,自然増減,増減　②,合計,0
201307,外国人,長田区,自然増減,増減　②,合計,-4
201307,外国人,須磨区,自然増減,増減　②,合計,-1
201307,外国人,垂水区,自然増減,増減　②,合計,-3
201307,外国人,西区,自然増減,増減　②,合計,-1
201307,外国人,全市,自然増減,増減　②,男,-11
201307,外国人,東灘区,自然増減,増減　②,男,-3
201307,外国人,灘区,自然増減,増減　②,男,1
201307,外国人,中央区,自然増減,増減　②,男,-2
201307,外国人,兵庫区,自然増減,増減　②,男,0
201307,外国人,北区,自然増減,増減　②,男,-1
201307,外国人,長田区,自然増減,増減　②,男,-1
201307,外国人,須磨区,自然増減,増減　②,男,-2
201307,外国人,垂水区,自然増減,増減　②,男,-3
201307,外国人,西区,自然増減,増減　②,男,0
201307,外国人,全市,自然増減,増減　②,女,2
201307,外国人,東灘区,自然増減,増減　②,女,1
201307,外国人,灘区,自然増減,増減　②,女,-2
201307,外国人,中央区,自然増減,増減　②,女,4
201307,外国人,兵庫区,自然増減,増減　②,女,1
201307,外国人,北区,自然増減,増減　②,女,1
201307,外国人,長田区,自然増減,増減　②,女,-3
201307,外国人,須磨区,自然増減,増減　②,女,1
201307,外国人,垂水区,自然増減,増減　②,女,0
201307,外国人,西区,自然増減,増減　②,女,-1
201307,外国人,全市,人口増減,増減　③（①＋②）,合計,-164
201307,外国人,東灘区,人口増減,増減　③（①＋②）,合計,-98
201307,外国人,灘区,人口増減,増減　③（①＋②）,合計,14
201307,外国人,中央区,人口増減,増減　③（①＋②）,合計,-56
201307,外国人,兵庫区,人口増減,増減　③（①＋②）,合計,19
201307,外国人,北区,人口増減,増減　③（①＋②）,合計,-11
201307,外国人,長田区,人口増減,増減　③（①＋②）,合計,23
201307,外国人,須磨区,人口増減,増減　③（①＋②）,合計,-3
201307,外国人,垂水区,人口増減,増減　③（①＋②）,合計,-23
201307,外国人,西区,人口増減,増減　③（①＋②）,合計,-29
